# Avida time data
# Thu Jan 31 19:59:20 2019
#  1: update
#  2: avida time
#  3: average generation
#  4: num_executed?

26700 119.977 2431.56 750 
26800 119.998 2441.6 750 
26900 120.018 2451.6 750 
27000 120.037 2460.92 750 
27100 120.056 2470.32 750 
27200 120.075 2480.24 750 
27300 120.096 2490.28 750 
27400 120.117 2500.88 750 
27500 120.138 2511.12 750 
27600 120.16 2521.32 750 
27700 120.181 2531.84 750 
27800 120.201 2540.92 750 
27900 120.219 2550.8 750 
28000 120.238 2559.72 750 
28100 120.257 2569.28 750 
28200 120.276 2579.08 750 
28300 120.293 2587.84 750 
28400 120.312 2596.64 750 
28500 120.33 2605.72 750 
28600 120.348 2615.24 750 
28700 120.368 2624.32 750 
28800 120.388 2633.56 750 
28900 120.407 2643.28 750 
29000 120.425 2651.76 750 
29100 120.442 2660.68 750 
29200 120.47 2671.12 750 
29300 120.493 2684.68 750 
29400 120.51 2692.96 750 
29500 120.527 2700.92 750 
29600 120.545 2709.84 750 
29700 120.563 2717.8 750 
29800 120.582 2727.28 750 
29900 120.6 2736.44 750 
30000 120.621 2746.8 750 
30100 120.64 2755.52 750 
30200 120.66 2765.52 750 
30300 120.678 2774.68 750 
30400 120.697 2784.08 750 
30500 120.716 2793.6 750 
30600 120.736 2803.4 750 
30700 120.754 2812.21 720 
30800 120.772 2821.84 750 
30900 120.79 2829.96 750 
31000 120.812 2839.96 750 
31100 120.832 2850.72 750 
31200 120.849 2859.6 750 
31300 120.867 2867.88 750 
31400 120.888 2877.88 750 
31500 120.908 2887.04 750 
31600 120.927 2897.08 750 
31700 120.945 2905.8 750 
31800 120.962 2915.56 750 
31900 120.981 2923.88 750 
32000 121 2933.32 750 
32100 121.019 2942.28 750 
32200 121.037 2951.68 750 
32300 121.054 2959.8 750 
32400 121.072 2968.2 750 
32500 121.089 2976.92 750 
32600 121.106 2985.28 750 
32700 121.125 2994.6 750 
32800 121.146 3003.92 750 
32900 121.164 3013.79 720 
33000 121.183 3022 750 
33100 121.201 3031.28 750 
33200 121.218 3040.36 750 
33300 121.238 3049.76 750 
33400 121.256 3059.36 750 
33500 121.274 3066.92 750 
33600 121.293 3075.44 750 
33700 121.31 3084.52 750 
33800 121.328 3093.68 750 
33900 121.346 3102.04 750 
34000 121.364 3110.36 750 
34100 121.383 3120.76 750 
34200 121.402 3128.68 750 
34300 121.423 3138.08 750 
34400 121.441 3148 750 
34500 121.463 3158.17 720 
34600 121.49 3169.28 750 
34700 121.514 3179.36 750 
34800 121.537 3192.83 720 
34900 121.558 3203.64 750 
35000 121.579 3213.92 750 
35100 121.599 3222.64 750 
35200 121.618 3233.08 750 
35300 121.641 3241.08 750 
35400 121.662 3252.16 750 
35500 121.684 3264.96 750 
35600 121.703 3274.12 750 
35700 121.721 3283.04 750 
35800 121.739 3291.52 750 
35900 121.76 3301.52 750 
36000 121.78 3310.48 750 
36100 121.799 3318.04 750 
