# Avida Average Data
# Thu Jan 31 20:38:21 2019
#  1: Update
#  2: Merit
#  3: Gestation Time
#  4: Fitness
#  5: Repro Rate?
#  6: (deprecated) Size
#  7: Copied Size
#  8: Executed Size
#  9: (deprecated) Abundance
# 10: Proportion of organisms that gave birth in this update
# 11: Proportion of Breed True Organisms
# 12: (deprecated) Genotype Depth
# 13: Generation
# 14: Neutral Metric
# 15: Lineage Label
# 16: True Replication Rate (based on births/update, time-averaged)

10800 3.90024e+006 399.954 9710.98 0 0 101.761 93.1757 0 0.0380304 0.0108086 0 1729.58 28.4527 0 6251.37 
10900 3.89491e+006 397.677 9757.53 0 0 101.296 92.8361 0 0.052505 0.0220441 0 1741.62 29.4165 0 6264.45 
11000 3.99274e+006 397.514 10012.1 0 0 101.017 92.8337 0 0.0480769 0.0196314 0 1754.03 29.3027 0 6303.06 
11100 4.03697e+006 396.26 10161.5 0 0 100.759 92.2664 0 0.0520833 0.0224359 0 1766.18 29.1664 0 6343.88 
11200 3.91705e+006 396.978 9835.33 0 0 100.746 92.3763 0 0.0340955 0.0116326 0 1777.79 30.5159 0 6367.45 
11300 4.01183e+006 397.843 10082.1 0 0 100.736 92.82 0 0.0372895 0.0144346 0 1790.04 31.2311 0 6393.69 
11400 3.93603e+006 400.098 9873.5 0 0 100.806 92.5894 0 0.0609463 0.0264635 0 1801.91 31.1334 0 6402.42 
11500 4.01789e+006 397.862 10128.5 0 0 100.764 92.8644 0 0.0426388 0.0152856 0 1814.27 29.1728 0 6410.89 
11600 3.81147e+006 393.48 9659.45 0 0 100.566 92.5634 0 0.0577386 0.0252606 0 1826.67 27.1032 0 6381.18 
11700 3.86937e+006 394.783 9788.25 0 0 100.287 92.6238 0 0.0440705 0.0208333 0 1839.37 25.0618 0 6373.82 
11800 4.03181e+006 392.487 10250.2 0 0 100.563 92.7245 0 0.0581395 0.0220529 0 1851.66 24.9118 0 6385.59 
11900 4.04402e+006 392.737 10257.5 0 0 100.419 92.7961 0 0.0461477 0.0160514 0 1864.1 24.2538 0 6453.44 
