# Avida Average Data
# Mon Feb 18 18:04:36 2019
#  1: Update
#  2: Merit
#  3: Gestation Time
#  4: Fitness
#  5: Repro Rate?
#  6: (deprecated) Size
#  7: Copied Size
#  8: Executed Size
#  9: (deprecated) Abundance
# 10: Proportion of organisms that gave birth in this update
# 11: Proportion of Breed True Organisms
# 12: (deprecated) Genotype Depth
# 13: Generation
# 14: Neutral Metric
# 15: Lineage Label
# 16: True Replication Rate (based on births/update, time-averaged)

10400 182.32 286.04 0.63812 0 0 103.12 99.16 0 0.04 0.04 0 1010.96 -13.6519 0 0.366212 
10500 169.72 302.56 0.589104 0 0 103.24 90.8 0 0 0 0 1023 -9.43752 0 0.361905 
10600 170.2 301.96 0.600069 0 0 101.32 91.64 0 0 0 0 1034.76 -6.83374 0 0.34545 
10700 180 277.4 0.645019 0 0 100.92 93.84 0 0.2 0.12 0 1047.76 -1.16136 0 0.33641 
10800 195.92 311.6 0.64563 0 0 102.92 97.96 0 0 0 0 1058.04 -7.87547 0 0.344955 
10900 178.64 307.92 0.595335 0 0 102.92 97.04 0 0.08 0.04 0 1068.88 0.72512 0 0.347269 
11000 182.92 284.72 0.642429 0 0 102.84 97.32 0 0 0 0 1081.12 2.51599 0 0.35683 
11100 182.16 281.76 0.642461 0 0 101 96.04 0 0 0 0 1091.64 5.18321 0 0.373364 
11200 180.08 311.44 0.595019 0 0 100.92 93.88 0 0 0 0 1101.8 4.99743 0 0.376738 
11300 172.12 284.32 0.608626 0 0 101.08 95.76 0 0.04 0.04 0 1113.96 6.9284 0 0.356446 
11400 180.32 291.56 0.627827 0 0 100.92 94.04 0 0.04 0 0 1125.2 6.42718 0 0.363316 
11500 194.88 296.72 0.670444 0 0 102.92 97.44 0 0.12 0.08 0 1136.44 2.79526 0 0.358183 
11600 183.32 305.16 0.617019 0 0 103 97.48 0 0 0 0 1147.36 0.188888 0 0.356748 
11700 171.44 288.72 0.598838 0 0 103 97.4 0 0.04 0 0 1158.52 1.04922 0 0.357946 
11800 179.16 301.72 0.608123 0 0 100.96 95.4 0 0.08 0.04 0 1169.44 6.32222 0 0.374593 
11900 227.2 297.92 0.781777 0 0 103.04 97.92 0 0 0 0 1181.68 7.03729 0 0.378489 
12000 271.28 439.68 0.638669 0 0 102.32 95.08 0 0 0 0 1193.64 11.8882 0 0.367131 
12100 273.76 424.36 0.649114 0 0 99.8 94.64 0 0.12 0 0 1202.96 13.1992 0 0.368294 
12200 278.24 455.04 0.628857 0 0 102.28 96.8 0 0 0 0 1209.32 12.8014 0 0.363278 
12300 310.76 443.44 0.679964 0 0 101.6 95.6 0 0 0 0 1219.56 20.2071 0 0.36377 
12400 349.92 462.6 0.753884 0 0 99.12 95.28 0 0.24 0 0 1230.72 23.6692 0 0.376362 
12500 367.28 469.68 0.78106 0 0 100.68 93.76 0 0 0 0 1238.32 23.5772 0 0.407337 
12600 328.96 469.32 0.699868 0 0 100.36 93.68 0 0 0 0 1244.6 22.6159 0 0.409515 
12700 354.88 457.16 0.773359 0 0 98.8 92.56 0 0 0 0 1253.08 22.6627 0 0.434345 
12800 316.32 472.44 0.670243 0 0 100.68 96.44 0 0.04 0.04 0 1260.32 23.4407 0 0.451998 
12900 347.68 461.92 0.746453 0 0 97.56 93.6 0 0.08 0.04 0 1267.8 24.1169 0 0.444447 
13000 326.64 461.16 0.706934 0 0 97.88 91.24 0 0.12 0.04 0 1275.24 24.8275 0 0.440075 
13100 344.4 469.44 0.733608 0 0 99.84 95.68 0 0.04 0 0 1281.88 27.5294 0 0.443903 
13200 313.84 467.56 0.670774 0 0 99.68 95.56 0 0 0 0 1289.12 27.2153 0 0.436509 
13300 306 446.56 0.67299 0 0 99.36 95.36 0 0 0 0 1294.28 29.7256 0 0.431118 
13400 345.04 467.48 0.737863 0 0 99.92 95.72 0 0 0 0 1303.68 30.5342 0 0.445215 
13500 530.36 468.08 1.13374 0 0 100.2 95.96 0 0.08 0 0 1310.68 35.4558 0 0.450291 
13600 1329.6 472.12 2.81778 0 0 100.04 95.8 0 0 0 0 1321.2 38.7293 0 0.6544 
13700 1403.68 459 3.04758 0 0 96.4 92.56 0 0.04 0 0 1329.44 39.6081 0 0.906124 
13800 985.12 459.96 2.12056 0 0 98.68 90.88 0 0.04 0.04 0 1336.56 39.9345 0 1.13557 
13900 1433.28 467.04 3.05621 0 0 99.12 92.52 0 0 0 0 1345.72 35.9238 0 1.37189 
14000 1400.32 474.76 2.94634 0 0 101.36 95.36 0 0 0 0 1352.76 34.777 0 1.6928 
14100 1460.48 457.92 3.16967 0 0 99.12 91.28 0 0.08 0.08 0 1359.44 35.6915 0 1.75989 
14200 1160.96 468.08 2.47526 0 0 100.8 94.2 0 0 0 0 1366.68 34.3776 0 1.7544 
14300 1488 473.52 3.14201 0 0 101.28 96.88 0 0 0 0 1373.84 33.1828 0 1.78555 
14400 1386.24 473.72 2.94994 0 0 101.32 90.4 0 0 0 0 1380.8 36.1295 0 1.85007 
14500 1368.96 465.64 2.93331 0 0 100.48 91.2 0 0 0 0 1387.44 36.0956 0 1.80316 
14600 1265.28 471.96 2.67798 0 0 100.96 96.88 0 0 0 0 1394.92 37.065 0 1.80918 
14700 1440 479.28 3.02554 0 0 100.32 95.44 0 0 0 0 1402.04 36.0279 0 1.81095 
14800 1162.88 466.84 2.48825 0 0 100.2 95.52 0 0.08 0.04 0 1409.48 36.5802 0 1.8404 
14900 1351.04 468.28 2.88444 0 0 100.28 95.92 0 0.04 0.04 0 1416.68 35.8233 0 1.78418 
15000 1395.04 485.44 2.90103 0 0 100.96 93.84 0 0.08 0 0 1425.32 35.8715 0 1.77498 
